name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank,cluster_id,cluster_name
Archangel Quant Fund I,0x8c7bd04cf8d00d68ce8bc7d2f3f02f98d16a5ab0,0xe2422bca1570e1b1c352164b0b41dae434035f6c,222881.48295,0.4474143613915032,,2025-09-22T21:18:27.359000+00:00,False,False,-936.182022,506.88825,8972.387409,33270.37295,-7718.967726999996,5023.722707512144,50,0.0289130434782608,0.0053260869565217,0.0,0.0159782608695652,0.8770652173913044,0.9110869565217392,0.2215217391304347,0.0,0.2388908102766798,159,2026-03-08T03:40:48.086019+00:00,Archangel Quant Fund I,0xe2422bca1570e1b1c352164b0b41dae434035f6c,0.4472522978728166,,0.2968023843306973,0.1,215849.781284,0.0,False,False,False,81,222878.23295,13,222878.23295,61,222878.23295,45,222878.23295,38,0.0,0.5164609053497943,0.5020746887966805,0.8765432098765432,0.3432845293389154,101,4,Steady Grinder C4
Bolivia government fund,0x10a297228eae79617e5873dd924b6aca1ad33c74,0x6f83ab8890ed38bf38a31010aa9a5e9ca743bfad,32187.706334,0.7916934837792431,,2026-02-12T19:54:29.726000+00:00,False,False,-452.485716,701.745296,1992.136334,1992.136334,-1100.178136,570.6708519241827,48,0.0225,0.015,0.0,0.0566304347826086,0.7220652173913044,0.7426086956521739,0.8202717391304348,0.0,0.2802383893280633,114,2026-03-08T03:40:48.086019+00:00,Bolivia government fund,0x6f83ab8890ed38bf38a31010aa9a5e9ca743bfad,0.7929082368042729,,0.4967269438988708,0.1,29570.528639,0.0,True,False,False,53,32190.763014,13,32190.763014,65,32190.763014,40,32190.763014,45,0.0,0.5164609053497943,0.5020746887966805,0.5534979423868313,0.3419906868784818,102,3,Steady Grinder C3
Storm,0xae08a2282d969bd0c4bf63a626ab8f8e6200022d,0x70e424703f5e8e7237ccdf04b4908379942b26a5,31402.973167,0.4460544291211951,,2026-01-26T21:29:51.104000+00:00,False,False,356.124099,1362.027298,1125.451873,1402.973167,-4052.366979,1511.3579762430336,49,0.0290217391304347,0.0153260869565217,0.0,0.0635869565217391,0.8298913043478261,0.8330434782608696,0.5299456521739131,0.0,0.2733016304347826,121,2026-03-08T03:40:48.086019+00:00,Storm,0x70e424703f5e8e7237ccdf04b4908379942b26a5,0.4200716027081262,,1.0,0.1,18335.493811,0.0,True,True,False,242,31337.415202,13,31337.415202,63,31337.415202,46,31337.415202,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.341932150630332,103,3,Steady Grinder C3
L/S Momentum Strategy,0x394c57ac43a9cbd5fffce1c7e681c650154a2b0b,0x8edc709600798d3a8d815c04161c4caaebd309b5,17185.687594,1.1507946634914803,,2025-10-04T07:07:44.505000+00:00,False,False,441.31521,881.580409,1568.001471,5004.947594,-4475.124789,1701.0142409821212,50,0.0169565217391304,0.0196739130434782,0.0,0.038695652173913,0.8371739130434782,0.8415217391304348,0.2215217391304347,0.0,0.2325074110671937,164,2026-03-08T03:40:48.086019+00:00,L/S Momentum Strategy,0x8edc709600798d3a8d815c04161c4caaebd309b5,1.1440863640302985,,0.7914302217414543,0.1,4698.669984,0.0,True,False,False,232,17176.547281,13,17176.547281,65,17176.547281,47,17176.547281,37,0.0,0.5164609053497943,0.5020746887966805,0.897119341563786,0.3405545931005251,104,3,Steady Grinder C3
haerin capital llc,0x38d7165450a497f37f01a61a6b603cf0d17c052b,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,1121.021408,0.0,,2025-02-06T03:20:09.764000+00:00,False,False,0.0,0.0,0.0,676.501408,-512.362495,279.81987797696854,50,0.4969565217391304,0.0594565217391304,0.0,0.0805434782608695,0.6402173913043478,0.6696739130434782,0.2215217391304347,0.0,0.3167663043478261,83,2026-03-08T03:40:48.086019+00:00,haerin capital llc,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,0.0,,1.0,0.1,1021.021408,0.0,False,False,False,13,1121.021408,13,1121.021408,66,1121.021408,47,1121.021408,62,0.0,0.5164609053497943,0.5020746887966805,0.257201646090535,0.3397569935136743,105,2,Steady Grinder C2
HyperNeutral #1,0x8bb033130be354eed1110ce7228d7095f001d9fe,0xc6a06131c84c0c9d2d4c293c349be0c6d5112893,71078.554579,0.1799009121404798,,2025-07-01T06:52:31.471000+00:00,False,False,587.649326,1515.704242,1140.682897,7127.614579,-3759.968833,2014.1275987627205,49,0.0376086956521739,0.0097826086956521,0.0,0.033695652173913,0.8228260869565217,0.8546739130434783,0.5299456521739131,0.0,0.2683288043478261,125,2026-03-08T03:40:48.086019+00:00,HyperNeutral #1,0xc6a06131c84c0c9d2d4c293c349be0c6d5112893,0.1750864340040569,,0.0862991268855436,0.1,15501.940691,0.0,True,False,False,53,71048.027814,13,71048.027814,63,71048.027814,44,71048.027814,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.3382025310651146,106,4,Steady Grinder C4
我爱小姐,0xfdb03a2574e9e7d1c77d9ed752d99cdf25c3db25,0x1404109f8cd4a79a0447365edbb7a13acd0b2f27,31600.332438,4.476775088917218,,2025-02-13T00:58:13.541000+00:00,False,False,-524.914192,1598.927819,8585.878019,47524.292438,-19598.668032,9689.377378437312,48,0.0027173913043478,0.0152173913043478,0.0,0.0127173913043478,0.9279347826086956,0.9396739130434782,0.8202717391304348,0.0,0.3117947134387352,88,2026-03-08T03:40:48.086019+00:00,我爱小姐,0x1404109f8cd4a79a0447365edbb7a13acd0b2f27,4.479623679581435,,0.5925594451261074,0.1,3930.933296,0.0,False,False,False,27,31605.795668,13,31605.795668,66,31605.795668,46,31605.795668,61,0.0,0.5164609053497943,0.5020746887966805,0.2757201646090535,0.337880152183708,107,1,Steady Grinder C1
OnlyShorts,0x61b1cf5c2d7c4bf6d5db14f36651b2242e7cba0a,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,899980.28571,0.4801183120276289,,2025-10-14T10:05:19.888000+00:00,False,False,1163.067057,20233.993858,34622.830075,195623.31571,-16813.370555,18171.38587185985,54,0.0282608695652173,0.0027173913043478,0.0,0.0044565217391304,0.920108695652174,0.962717391304348,0.0013043478260869,0.0,0.2211289525691699,180,2026-03-08T03:40:48.086019+00:00,OnlyShorts,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,0.486691264653115,,0.1448128983288078,0.1,451488.866983,0.0,True,False,False,121,900454.28184,16,900454.28184,59,900454.28184,44,900454.28184,35,0.0,0.5164609053497943,0.5020746887966805,0.940329218106996,0.3363417368813282,108,4,Steady Grinder C4
Robustos,0x9ce25db757351d29a1ee1ee34d73a263dcb33fbf,0xe82d515dbee8d14149a55086318f339d449482f7,35450.315301,0.0648746194698923,,2025-09-01T20:53:12.316000+00:00,False,False,-42.91853,-45.041788,201.491775,2237.885301,-60.50986200000034,265.73258557224614,48,0.043695652173913,0.0145652173913043,0.0,0.0534782608695652,0.4205434782608696,0.6617391304347826,0.8202717391304348,0.0,0.2357818675889328,162,2026-03-08T03:40:48.086019+00:00,Robustos,0xe82d515dbee8d14149a55086318f339d449482f7,0.065061063536388,,0.0813993183691203,0.1,16365.557837,0.0,True,True,False,112,35450.894371,13,35450.894371,63,35450.894371,45,35450.894371,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.3353972667675495,109,2,Steady Grinder C2
High IQ tec,0x71a8314c2a2bbefeaf3171b6100864903110d395,0x417e8accdf7707af31c581d0325382580ad58dbd,1081.894661,2.389307029508197,,2026-02-16T16:23:45.730000+00:00,False,False,44.901249,148.010016,182.184661,182.184661,-54.878325,34.28949111699406,47,0.0085869565217391,0.0606521739130434,0.0,0.1193478260869565,0.4141304347826087,0.4271739130434782,0.9652173913043478,0.0,0.2464723320158102,144,2026-03-08T03:40:48.086019+00:00,High IQ tec,0x417e8accdf7707af31c581d0325382580ad58dbd,2.3825043278688525,,0.999999999252269,0.1,300.247054,0.0,True,False,False,11,1081.375955,13,1081.375955,62,1081.375955,34,1081.375955,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3345673784621932,110,2,Steady Grinder C2
Hyperrr,0xca230e816bdb34a46960c2f978a30a563d1ae9e0,0x76184c92c5e17122a496fe1799adc77f4139c96e,1332410.575588,2.665087045504305,,2024-12-23T05:12:07.188000+00:00,False,False,-37087.472161,-14966.150139,339528.837718,1064779.695588,-1802946.12312,670174.6929387051,48,0.0075,0.0017391304347826,0.0,0.001195652173913,0.998804347826087,0.9989130434782608,0.8202717391304348,0.0,0.3225555830039526,78,2026-03-08T03:40:48.086019+00:00,Hyperrr,0x76184c92c5e17122a496fe1799adc77f4139c96e,2.685729335828152,,0.2567935037711478,0.1,966219.737268,0.0,False,False,False,24,1335040.378188,13,1335040.378188,64,1335040.378188,46,1335040.378188,67,0.0,0.5164609053497943,0.5020746887966805,0.1543209876543209,0.3338108866621477,111,4,Steady Grinder C4
Shezhea / Genesis Epoch 0,0xfb9a5551f960a4128075e7b1a250c4980497f0f5,0x8027686e6e4b4e36da38ce6d89a35d634fb031e3,2641.745106,0.0,,2024-02-14T01:25:43.841000+00:00,False,False,0.0,0.0,0.0,480.385106,-238.04866399999997,214.78283359280303,50,0.4969565217391304,0.0451086956521739,0.0,0.0921739130434782,0.5672826086956522,0.6342391304347826,0.2215217391304347,0.0,0.3033078063241107,96,2026-03-08T03:40:48.086019+00:00,Shezhea / Genesis Epoch 0,0x8027686e6e4b4e36da38ce6d89a35d634fb031e3,0.0,,0.9575736244682698,0.1,2537.314494,0.0,True,False,False,109,2641.745106,13,2641.745106,65,2641.745106,46,2641.745106,59,0.0,0.5164609053497943,0.5020746887966805,0.2962962962962963,0.3335725850164638,112,2,Steady Grinder C2
Mahamor,0xc75d9370c9f769b05baae78204a89854db920c1f,0x1f224d73419f2d63022545c127b3a65c31a2cc39,6975.580525,0.1970782463805788,,2023-12-04T14:46:53.150000+00:00,False,False,-286.057603,-208.132394,112.710204,10494.380525,-13170.443808,7310.239562438458,48,0.0366304347826086,0.0301086956521739,0.0,0.0266304347826086,0.9091304347826088,0.9266304347826086,0.8202717391304348,0.0,0.3219602272727273,79,2026-03-08T03:40:48.086019+00:00,Mahamor,0x1f224d73419f2d63022545c127b3a65c31a2cc39,0.2020000546648825,,0.6314330974232932,0.1,4304.42345,0.0,True,False,False,16,6978.395336,13,6978.395336,65,6978.395336,46,6978.395336,67,0.0,0.5164609053497943,0.5020746887966805,0.1543209876543209,0.3333643698637287,113,4,Steady Grinder C4
Wall777,0x43eabf1421922d658e80cb5f7c4a65e6cfc697e1,0x19d4dc60d8f726e1c7eb513a82f631694c4437c8,55293.081993,0.4531311093586669,,2025-12-09T02:14:38.482000+00:00,False,False,333.134249,2479.294772,2023.002679,19356.091993,-645.0785070000002,3021.931424592366,49,0.0288043478260869,0.0114130434782608,0.0,0.0208695652173913,0.6608695652173913,0.8854347826086957,0.5299456521739131,0.0,0.244457756916996,148,2026-03-08T03:40:48.086019+00:00,Wall777,0x19d4dc60d8f726e1c7eb513a82f631694c4437c8,0.4555949925036013,,0.1171385856383325,0.1,34204.881993,0.0,False,False,False,13,55304.081993,13,55304.081993,61,55304.081993,44,55304.081993,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3330564471380825,114,4,Steady Grinder C4
RedCoast,0x8fafc23611d59310b957162b8479f354c5a0eb4d,0x67ecb94f32c61ae197fa6915276c723a89bf3ac3,116851.668637,0.8811375061268442,,2026-01-20T14:32:10.191000+00:00,False,False,1111.126254,1461.881817,7993.268284,5201.398637,-2791.869647,1900.662183777544,49,0.0209782608695652,0.0081521739130434,0.0,0.0378260869565217,0.7996739130434782,0.8486956521739131,0.5299456521739131,0.0,0.2614538043478261,132,2026-03-08T03:40:48.086019+00:00,RedCoast,0x67ecb94f32c61ae197fa6915276c723a89bf3ac3,0.8756859382361202,,0.9067800753763676,0.1,102716.464085,0.0,True,False,False,114,116802.214557,13,116802.214557,62,116802.214557,45,116802.214557,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.3330462810651146,115,4,Steady Grinder C4
Lobo_SRF Copy Trading,0x6797832355ccd0fcf51c7aca312f291c0e5f7ebc,0xb1006427288a339ae6d678bef5cb2cb82e31f7d7,1000.898409,0.9032603468267149,,2025-08-23T10:39:05.662000+00:00,False,False,0.0,103.430103,78.940996,209.128409,-73.116873,41.63375010930421,48,0.0208695652173913,0.0626086956521739,0.0,0.1157608695652173,0.4342391304347826,0.4473913043478261,0.8202717391304348,0.0,0.236957756916996,161,2026-03-08T03:40:48.086019+00:00,Lobo_SRF Copy Trading,0xb1006427288a339ae6d678bef5cb2cb82e31f7d7,0.9032603468267149,,0.9999999998605472,0.1,900.898409,0.0,True,False,False,92,1000.898409,13,1000.898409,62,1000.898409,44,1000.898409,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.3321639574261484,116,2,Steady Grinder C2
Milkyway,0x23ac3677e37752cea9484ca0340632bf09c1f7d6,0xef87f42eec6a0de629d5e2d7d740cfa115c1008e,5191.281534,0.4201103962751482,,2025-09-12T16:49:49.665000+00:00,False,False,-4.851627,122.712249,182.33277,194.641534,-286.284249,117.56982996129445,49,0.0296739130434782,0.0338043478260869,0.0,0.1176086956521739,0.5832608695652174,0.5595652173913044,0.5299456521739131,0.0,0.231014081027668,168,2026-03-08T03:40:48.086019+00:00,Milkyway,0xef87f42eec6a0de629d5e2d7d740cfa115c1008e,0.4212232698491134,,0.9999999999572016,0.1,4490.65921,0.0,False,False,False,73,5191.764534,13,5191.764534,66,5191.764534,47,5191.764534,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.3318214268466009,117,2,Steady Grinder C2
Spiffy,0x6ee75f1da817dccc144498b8a958d1199ae040d3,0x69443708e5135532d435b7d1a3b7e6bdc481a800,43241.606692,0.5350123651074208,,2025-09-20T03:30:02.975000+00:00,False,False,-2.51,-390.18659,1854.07047,29610.916692,-11714.978716,7278.569753143793,51,0.0277173913043478,0.0129347826086956,0.0,0.0169565217391304,0.9034782608695652,0.926304347826087,0.0505978260869565,0.0,0.225959733201581,174,2026-03-08T03:40:48.086019+00:00,Spiffy,0x69443708e5135532d435b7d1a3b7e6bdc481a800,0.5350123651074208,,0.9688705291990192,0.1,43138.393727,0.0,True,False,False,11,43241.606692,13,43241.606692,62,43241.606692,44,43241.606692,39,0.0,0.5164609053497943,0.5020746887966805,0.8539094650205762,0.3313228470469945,118,4,Steady Grinder C4
BULBUL2DAO,0x65aee08c9235025355ac6c5ad020fb167ecef4fe,0xf230daae38627c46367334a7494dc37861b4d3ef,91167.956264,1.976384391082916,,2024-12-16T22:01:41.194000+00:00,False,False,-931.120203,-1118.463009,14216.6255,70608.926264,-82443.989926,33978.80075632166,48,0.009891304347826,0.0091304347826086,0.0,0.0091304347826086,0.972391304347826,0.9766304347826088,0.8202717391304348,0.0,0.3207868083003952,80,2026-03-08T03:40:48.086019+00:00,BULBUL2DAO,0xf230daae38627c46367334a7494dc37861b4d3ef,1.984532071654424,,0.1704159368398288,0.1,40797.439605,0.0,True,False,False,22,91226.564561,13,91226.564561,62,91226.564561,43,91226.564561,68,0.0,0.5164609053497943,0.5020746887966805,0.139917695473251,0.3310439764163727,119,4,Steady Grinder C4
Probot 5/9/12,0x697bc3dd77539fa84156d0e1c95287ea5524fd6b,0xce741d86bff090a94740f81a80bbb6a335e0271e,37534.902768,3.255237865826211,,2025-12-17T17:28:32.669000+00:00,False,False,695.779926,2714.631711,9998.307262,11091.462768,-1984.4963989999997,1201.7027703704937,49,0.0054347826086956,0.0138043478260869,0.0,0.0263043478260869,0.7726086956521739,0.8117391304347826,0.5299456521739131,0.0,0.2494083498023716,142,2026-03-08T03:40:48.086019+00:00,Probot 5/9/12,0xce741d86bff090a94740f81a80bbb6a335e0271e,3.2631509473286764,,0.1024926977253765,0.1,24846.079391,0.0,True,False,False,182,37559.207419,13,37559.207419,61,37559.207419,46,37559.207419,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.3305965522959414,120,1,Steady Grinder C1
hyperacceleration,0xd9bce5c471ed7cbbe189b1f94a3497db7d4f39ba,0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,3270.858784,0.0,,2023-12-09T11:56:13.671000+00:00,False,False,0.0,0.0,0.0,1135.548784,0.0,326.4448964712356,48,0.4969565217391304,0.0417391304347826,0.0,0.0681521739130434,0.087445652173913,0.6864130434782608,0.8202717391304348,0.0,0.3045096343873518,94,2026-03-08T03:40:48.086019+00:00,hyperacceleration,0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,0.0,,0.0500000000138786,0.1,1270.858785,0.0,True,False,False,11,3270.858784,13,3270.858784,65,3270.858784,46,3270.858784,62,0.0,0.5164609053497943,0.5020746887966805,0.257201646090535,0.3305644910433185,121,2,Steady Grinder C2
Orange Coin Green PNL,0x58428d381ee757303234b75545b3fddd6884de0f,0x116666178bd6cb3b27a47760fa36e564fb37b95d,3157.767196,0.3976645250675829,,2025-05-27T17:26:07.195000+00:00,False,False,216.847826,97.758781,212.012351,1056.527196,-325.231375,307.66940293596093,47,0.0303260869565217,0.0422826086956521,0.0,0.069891304347826,0.5966304347826087,0.6796739130434782,0.9652173913043478,0.0,0.2842564229249011,111,2026-03-08T03:40:48.086019+00:00,Orange Coin Green PNL,0x116666178bd6cb3b27a47760fa36e564fb37b95d,0.3982124823625484,,0.9981787856829434,0.1,2274.294842,0.0,True,False,False,20,3158.059336,13,3158.059336,62,3158.059336,44,3158.059336,50,0.0,0.5164609053497943,0.5020746887966805,0.397119341563786,0.3293663519938056,122,2,Steady Grinder C2
JizzJazz,0x82eba5dc675279cb5967952f0c4b5184505eb17c,0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35,148053.388221,0.0185538798957158,,2024-04-12T21:53:16.537000+00:00,False,False,2542.489496,5815.337763,563.280653,26728.108221,-15315.840353,8122.108380743034,47,0.0467391304347826,0.0068478260869565,0.0,0.0176086956521739,0.9159782608695652,0.9319565217391304,0.9652173913043478,0.0,0.3353384387351779,74,2026-03-08T03:40:48.086019+00:00,JizzJazz,0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35,0.0092178777378154,,0.9559897799079606,0.1,99838.217251,0.0,True,False,False,37,147769.954814,13,147769.954814,62,147769.954814,45,147769.954814,102,0.0,0.5164609053497943,0.5020746887966805,0.0041152263374485,0.3283774523288794,123,4,Steady Grinder C4
HLP Liquidator,0x2e3d94f0562703b25c83308a05046ddaf9a8dd14,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,1000000.296451,-1.1503413259723534e-05,,2023-08-09T20:08:22.083000+00:00,False,False,0.0,0.0,-11.503549,44008016.516451,0.0,8185342.74203664,49,0.9481521739130436,0.002391304347826,0.0,0.0002173913043478,0.087445652173913,0.999891304347826,0.5299456521739131,0.0,0.3790723814229249,64,2026-03-08T03:40:48.086019+00:00,HLP Liquidator,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,-1.1503413259723534e-05,,1.0,0.0,999900.296451,0.0,True,False,False,174,1000000.296451,13,1000000.296451,66,1000000.296451,47,1000000.296451,80,0.0,0.0164609053497942,0.5020746887966805,0.0679012345679012,0.327556510167735,124,0,Mixed Profile C0
Gucky_4coin_2dot5x,0x73f6553d3a6b570ab37957b32a75c7fc0ebff6e9,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6555.911895,0.2028399075659075,,2025-01-17T17:30:51.883000+00:00,False,False,1.386516,0.731498,139.097374,16.881895,-4084.743035,1433.7805635301231,49,0.036195652173913,0.0306521739130434,0.0,0.18,0.8304347826086956,0.8280434782608695,0.5299456521739131,0.0,0.3041440217391304,95,2026-03-08T03:40:48.086019+00:00,Gucky_4coin_2dot5x,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.2028399075659076,,0.1029174243801865,0.1,5584.25913,0.0,True,True,False,182,6555.911895,13,6555.911895,62,6555.911895,44,6555.911895,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.3261750552197039,125,2,Steady Grinder C2
30 Under 30,0x217106b611164c8cb27686ce9aa7dc3d6f0e1aae,0x14992c7298c267b14da9e3832a94346952d6c435,1067.69856,0.0,,2024-12-18T03:56:51.576000+00:00,False,False,0.0,0.0,0.0,411.82856,-873.515727,461.637573267407,51,0.4969565217391304,0.0608695652173913,0.0,0.0956521739130434,0.6945652173913044,0.7234782608695652,0.0505978260869565,0.0,0.3133683300395257,87,2026-03-08T03:40:48.086019+00:00,30 Under 30,0x14992c7298c267b14da9e3832a94346952d6c435,0.0,,0.093659394375806,0.1,5e-06,0.0,True,False,False,219,1067.69856,13,1067.69856,66,1067.69856,47,1067.69856,68,0.0,0.5164609053497943,0.5020746887966805,0.139917695473251,0.3254801177207206,126,2,Steady Grinder C2
AILAB TEST URTRA',0x21edf2d791f626ee69352120e7f6e2fbb0f48cf1,0x4692441b5a9e26a690eea6d2f36139679add737b,412316.416898,0.0311109414342604,,2026-01-13T07:04:50.419000+00:00,False,False,-409.840373,12730.513435,1144.837765,30110.766898,-15363.763193,11316.888465729313,50,0.0460869565217391,0.0041304347826086,0.0,0.0168478260869565,0.9163043478260868,0.946195652173913,0.2215217391304347,0.0,0.2512895256916996,139,2026-03-08T03:40:48.086019+00:00,AILAB TEST URTRA',0x4692441b5a9e26a690eea6d2f36139679add737b,0.0321837980014645,,0.7276174405975243,0.1,328994.156326,0.0,True,False,False,249,412355.896472,13,412355.896472,66,412355.896472,47,412355.896472,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.3254230720730197,127,4,Steady Grinder C4
Jay Pennies to Jay Dollars,0x3b4f22366857da94f9346f88eac84718c8a8d48d,0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,174997.981443,0.0125293013853364,,2025-04-18T21:08:11.898000+00:00,False,False,139.051039,298.456118,202.536298,26105.511443,-13196.544426,7440.926806245995,49,0.0471739130434782,0.0056521739130434,0.0,0.0178260869565217,0.9092391304347828,0.927391304347826,0.5299456521739131,0.0,0.2844454051383399,110,2026-03-08T03:40:48.086019+00:00,Jay Pennies to Jay Dollars,0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,0.011696951083697,,0.920748803253206,0.1,174085.036449,0.0,True,False,False,16,174984.526491,13,174984.526491,66,174984.526491,47,174984.526491,53,0.0,0.5164609053497943,0.5020746887966805,0.3518518518518518,0.3249813396826913,128,4,Steady Grinder C4
Elsewhere,0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,0xf5d0308ac17a33e666326df43788afaa4100b9eb,536475.218928,1.697718495141631,,2024-07-05T11:49:11.099000+00:00,False,False,-2825.957155,-1054.714394,66797.711439,529073.698928,-1574892.100987,496692.2259432182,48,0.0118478260869565,0.0034782608695652,0.0,0.0019565217391304,0.9982608695652174,0.9985869565217392,0.8202717391304348,0.0,0.3239686264822135,77,2026-03-08T03:40:48.086019+00:00,Elsewhere,0xf5d0308ac17a33e666326df43788afaa4100b9eb,1.7095331663626427,,0.1585423725898375,0.1,472980.586448,0.0,False,False,False,34,536940.073968,13,536940.073968,61,536940.073968,45,536940.073968,89,0.0,0.5164609053497943,0.5020746887966805,0.0432098765432098,0.3237595581597323,129,4,Steady Grinder C4
Sentiment Edge ,0xb7e7d0fdeff5473ed6ef8d3a762d096a040dbb18,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,172188.044427,0.0846421338614139,,2025-02-20T07:31:56.707000+00:00,False,False,653.495959,1663.760584,1208.736002,45177.484427,-27429.665051999997,15762.973005531643,49,0.0425,0.0058695652173913,0.0,0.0129347826086956,0.9395652173913044,0.9571739130434782,0.5299456521739131,0.0,0.2891588438735178,107,2026-03-08T03:40:48.086019+00:00,Sentiment Edge ,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,0.076184735704233,,0.1534705936013896,0.1,8494.657271,0.0,True,False,False,14,172067.268152,12,172067.268152,63,172067.268152,45,172067.268152,59,0.0,0.5164609053497943,0.5020746887966805,0.2962962962962963,0.3229608631785192,130,4,Steady Grinder C4
shortStragey,0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,34789.628489,0.0718897346354006,,2025-07-29T05:44:18.949000+00:00,False,False,-6.61319,-136.882092,391.488371,5684.018489,-1788.9395919999995,1878.9721556748707,50,0.0431521739130434,0.0146739130434782,0.0,0.0368478260869565,0.7639130434782608,0.8477173913043479,0.2215217391304347,0.0,0.2275914031620553,172,2026-03-08T03:40:48.086019+00:00,shortStragey,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,0.0718940911174594,,0.1003099341330871,0.1,28296.312086,0.0,True,False,False,13,34789.652213,13,34789.652213,64,34789.652213,46,34789.652213,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.320406681821877,131,3,Steady Grinder C3
cryptoleek,0x5a3d3557a6abd36ee4c1597f0c674aa0f01f00ac,0xb232d899b39ee282ec26bba385497b9fcd150ed3,1880.068716,0.0,,2024-11-29T06:56:21.989000+00:00,False,False,0.0,0.0,0.0,17.888716,0.0,5.3666148,47,0.4969565217391304,0.052391304347826,0.0,0.1790217391304348,0.087445652173913,0.2568478260869565,0.9652173913043478,0.0,0.3093058300395257,89,2026-03-08T03:40:48.086019+00:00,cryptoleek,0xb232d899b39ee282ec26bba385497b9fcd150ed3,0.0,,1.0,0.1,1780.068716,0.0,True,False,False,29,1880.068716,13,1880.068716,61,1880.068716,44,1880.068716,70,0.0,0.5164609053497943,0.5020746887966805,0.1172839506172839,0.3201698682351239,132,2,Steady Grinder C2
Hyper1,0x48631100f223752644c33b10036dc1a0314ba69b,0x2827ed2c66452690038628423b462900e07fcfb7,3694.387047,0.6391876616262658,,2026-01-08T01:31:32.509000+00:00,False,False,-7.988495,-6.972716,186.832151,594.387047,-11.869911000000002,126.00825523887066,48,0.0251086956521739,0.0395652173913043,0.0,0.0843478260869565,0.3503260869565217,0.5692391304347826,0.8202717391304348,0.0,0.2257028162055336,176,2026-03-08T03:40:48.086019+00:00,Hyper1,0x2827ed2c66452690038628423b462900e07fcfb7,0.6390604961183194,,0.9727849808221108,0.1,3516.165166,0.0,True,False,False,13,3694.349877,13,3694.349877,62,3694.349877,44,3694.349877,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3189902416044857,133,2,Steady Grinder C2
