name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank
Artificial Intelligence (AI) 2,0x43202c2829a1e74dc56c3169d0f00c2ac61bbab8,0x03857869c30382c19365e400d9d0c26b78436532,2007.578887,0.045473322,,2026-03-04T22:05:42.744000+00:00,False,False,5.206769,7.578887,7.578887,7.578887,-5.610265,2.5559307598989083,46,0.0367998263135041,0.0514546244029526,0.0,0.1980026052974381,0.3322839774207555,0.2256838905775076,0.9984259661311332,0.0,0.2431746634824142,137,2026-03-11T07:32:53.868260+00:00,Artificial Intelligence (AI) 2,0x03857869c30382c19365e400d9d0c26b78436532,0.044821002,,1.0,0.1,1082.119714,0.0,True,False,False,36.0,2007.470167,13.0,2007.470167,61.0,2007.470167,20.0,2007.470167,61.0,0.0,0.514,0.5020325203252033,0.29,0.2876432740345749,173
HLP Strategy A,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,121511960.790034,0.0169587310706766,,2023-05-04T23:39:58.416000+00:00,False,False,-13746.82828,53444.007858,-385187.090128,5020522.070034,-7014131.276225,3122450.684885349,48,0.0401650021710811,0.0002171081198436,0.0,0.0004342162396873,0.9998914459400782,0.9994572297003907,0.8256079027355623,0.0,0.3302991651205937,74,2026-03-11T07:32:53.868260+00:00,HLP Strategy A,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,0.014938247192779192,,1.0000000000000084,0.0,119654632.141382,0.0,True,False,False,61.0,121502743.31357,12.0,121502743.31357,63.0,121502743.31357,45.0,121502743.31357,91.0,0.0,0.014,0.5020325203252033,0.034,0.28738665026320953,174
Profit Gambit,0xa877d8ba0fc2f3facd95c73acd24a44ab1ae2838,0xc2cdf392ce2a67df8773493a2f12f17db16a98bb,2319.892571,0.9346451382566564,,2025-06-27T08:32:27.318000+00:00,False,False,0.0,108.862374,168.303069,1220.222571,-595.004,332.11555029965183,50,0.0124837168910117,0.0479808944854537,0.0,0.0670864090316977,0.6541467650890144,0.687147199305254,0.2379504993486756,0.0,0.2066079816839695,193,2026-03-11T07:32:53.868260+00:00,Profit Gambit,0xc2cdf392ce2a67df8773493a2f12f17db16a98bb,0.9346451382566564,,0.3831955223658055,0.1,2058.929188,0.0,True,False,False,154.0,2319.892571,13.0,2319.892571,62.0,2319.892571,44.0,2319.892571,46.0,0.0,0.514,0.5020325203252033,0.56,0.28721826268574135,175
Gizbar Gird,0xbe9ee55bc95b43b6a31bad63d5934492b99c6a87,0x07537aee36666c1bc151f729748e51fdc12c94a3,48752.314844,0.0824578915976174,,2026-03-08T13:40:40.089000+00:00,False,False,175.188353,332.714844,332.714844,332.714844,-120.376308,63.12610011547927,55,0.0344116369952236,0.0127008250108554,0.0,0.1029092488059053,0.5023881893182806,0.4935953104646113,0.0011940946591402,0.0,0.1473226621402913,238,2026-03-11T07:32:53.868260+00:00,Gizbar Gird,0x07537aee36666c1bc151f729748e51fdc12c94a3,0.08245789159761749,,0.1532475836677571,0.1,48099.776007,0.0,True,False,False,133.0,48752.314844,13.0,48752.314844,29.0,48752.314844,11.0,48752.314844,29.0,0.0,0.514,0.5020325203252033,0.996,0.2863542730279827,176
pmalt,0x4dec0a851849056e259128464ef28ce78afa27f6,0x526178b96c8c5d7a4e4f76f298ec0170aa0d1d2a,696894.787166,1.9036601748091184,,2024-10-12T17:14:59.356000+00:00,False,False,7876.158548,15285.913598,95417.381875,262146.517166,-415.770293,27572.307672059564,48,0.0053191489361702,0.0030395136778115,0.0,0.0032566217976552,0.6178897090751194,0.9724272687798524,0.8256079027355623,0.0,0.2690500039474204,112,2026-03-11T07:32:53.868260+00:00,pmalt,0x526178b96c8c5d7a4e4f76f298ec0170aa0d1d2a,1.8831786074357937,,0.12052383265778525,0.1,542717.617166,0.0,True,False,False,21.0,695868.187166,22.0,695868.187166,60.0,695868.187166,47.0,695868.187166,77.0,0.0,0.514,0.5020325203252033,0.076,0.2856497793833295,177
The Low Risk Vault,0x4da3f5a22c3f8b402ec21c6783c64a779dc5f205,0xa1a28078ef0637e8a0fc3fdd788afd19b75991a5,4035.126961,0.105380883,,2026-02-23T17:25:55.215000+00:00,False,False,-7.726674,17.785674,35.126961,35.126961,-132.066423,48.69205227282866,49,0.0330004342162396,0.0390794615718627,0.0,0.1654363873208858,0.5112896222318715,0.4637429439861051,0.5427160225792445,0.0,0.2266448407215884,171,2026-03-11T07:32:53.868260+00:00,The Low Risk Vault,0xa1a28078ef0637e8a0fc3fdd788afd19b75991a5,0.120287403,,1.0,0.1,1360.686645,0.0,True,False,False,63.0,4040.095801,13.0,4040.095801,65.0,4040.095801,32.0,4040.095801,52.0,0.0,0.514,0.5020325203252033,0.39,0.2852459069639556,178
Probot 5/9/12,0x697bc3dd77539fa84156d0e1c95287ea5524fd6b,0xce741d86bff090a94740f81a80bbb6a335e0271e,59245.990801,1.2878256159601549,,2025-12-17T17:28:32.669000+00:00,False,False,156.669852,1171.741427,5742.010893,10454.680801,-2911.6240740000003,1909.8848164984129,51,0.0091185410334346,0.0110725141120277,0.0,0.026595744680851,0.8030829353017803,0.8493269648284846,0.0585649153278332,0.0,0.2037596711798839,197,2026-03-11T07:32:53.868260+00:00,Probot 5/9/12,0xce741d86bff090a94740f81a80bbb6a335e0271e,1.3115864785419988,,0.09772203470901303,0.1,43395.664951,0.0,True,False,False,182.0,59351.933042,13.0,59351.933042,66.0,59351.933042,48.0,59351.933042,46.0,0.0,0.514,0.5020325203252033,0.56,0.28508202980767716,179
Satori Quantum HF Vault,0xbbf7d7a9d0eaeab4115f022a6863450296112422,0xaf69b1587b87c78409e5a20c3fd5f1ca386fd350,577960.432275,0.6870583996548789,,2025-03-03T08:10:59.889000+00:00,False,False,1409.323881,7146.063754,33648.065444,286292.842275,-235389.804547,128670.38586675088,51,0.0165002171081198,0.0032566217976552,0.0,0.0026052974381241,0.9878419452887538,0.9912071211463308,0.0585649153278332,0.0,0.236478851695417,148,2026-03-11T07:32:53.868260+00:00,Satori Quantum HF Vault,0xaf69b1587b87c78409e5a20c3fd5f1ca386fd350,0.6732249895317963,,0.11810959877639526,0.1,556818.554652,0.0,True,False,False,165.0,577282.953491,14.0,577282.953491,62.0,577282.953491,44.0,577282.953491,59.0,0.0,0.514,0.5020325203252033,0.312,0.28482141519432697,180
Long HYPE & BTC | Short Garbage,0xac26cf5f3c46b5e102048c65b977d2551b72a9c7,0xa380444a9299df2a15bddf949dd493bb6d30d939,1826913.637222,0.6121233091692649,,2025-04-09T19:35:38.023000+00:00,False,False,22253.202571,167414.017165,92795.865585,678815.987222,-898754.796624,388425.0639476515,55,0.0174772036474164,0.0015197568389057,0.0,0.0017368649587494,0.9963091619626574,0.9977203647416414,0.0011940946591402,0.0,0.2313755773102277,161,2026-03-11T07:32:53.868260+00:00,Long HYPE & BTC | Short Garbage,0xa380444a9299df2a15bddf949dd493bb6d30d939,0.5773384289967204,,0.3583675065220392,0.1,1482056.871386,0.0,True,True,False,168.0,1821640.364637,18.0,1821640.364637,58.0,1821640.364637,45.0,1821640.364637,55.0,0.0,0.514,0.5020325203252033,0.35,0.284793959405435,181
Hyperrr,0xca230e816bdb34a46960c2f978a30a563d1ae9e0,0x76184c92c5e17122a496fe1799adc77f4139c96e,1430122.071628,1.884891602982821,,2024-12-23T05:12:07.188000+00:00,False,False,22967.513465,80947.390333,241355.083861,1162491.191628,-1802946.12312,642800.7968357338,50,0.005427702996092,0.0017368649587494,0.0,0.0011940946591402,0.9989144594007816,0.9989144594007816,0.2379504993486756,0.0,0.2559260648166423,123,2026-03-11T07:32:53.868260+00:00,Hyperrr,0x76184c92c5e17122a496fe1799adc77f4139c96e,1.868911127583445,,0.2567935037711478,0.1,1148917.80366,0.0,False,False,False,24.0,1428075.816568,13.0,1428075.816568,62.0,1428075.816568,44.0,1428075.816568,68.0,0.0,0.514,0.5020325203252033,0.15,0.28320682503524597,182
Bolivia government fund,0x10a297228eae79617e5873dd924b6aca1ad33c74,0x6f83ab8890ed38bf38a31010aa9a5e9ca743bfad,33538.334229,1.3284455550267804,,2026-02-12T19:54:29.726000+00:00,False,False,100.983532,1742.406304,3342.764229,3342.764229,-1100.178136,711.9651740129397,50,0.0089014329135909,0.0147633521493703,0.0,0.0465696917064698,0.7222101606600086,0.7631350412505428,0.2379504993486756,0.0,0.2105257963920578,189,2026-03-11T07:32:53.868260+00:00,Bolivia government fund,0x6f83ab8890ed38bf38a31010aa9a5e9ca743bfad,1.3284455550267804,,0.4967269438988708,0.1,33288.350229,0.0,True,False,False,53.0,33538.334229,13.0,33538.334229,64.0,33538.334229,42.0,33538.334229,48.0,0.0,0.514,0.5020325203252033,0.488,0.2829566237168076,183
cryptoleek,0x5a3d3557a6abd36ee4c1597f0c674aa0f01f00ac,0xb232d899b39ee282ec26bba385497b9fcd150ed3,1880.068716,0.0,,2024-11-29T06:56:21.989000+00:00,False,False,0.0,0.0,0.0,17.888716,0.0,5.3666148,49,0.4912613981762918,0.0526487190620929,0.0,0.1801997394702562,0.0877116804168475,0.2560790273556231,0.5427160225792445,0.0,0.2602867307464572,117,2026-03-11T07:32:53.868260+00:00,cryptoleek,0xb232d899b39ee282ec26bba385497b9fcd150ed3,0.0,,1.0,0.1,1780.068716,0.0,True,False,False,29.0,1880.068716,13.0,1880.068716,66.0,1880.068716,46.0,1880.068716,70.0,0.0,0.514,0.5020325203252033,0.114,0.28287732448260716,184
Realist Capital,0x77fee2df7bad4f1db93052fa82bf78eaab771a16,0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,49854.840326,1.6907509913664829,,2025-03-11T00:39:09.152000+00:00,False,False,-28.554386,2153.210805,6192.26125,38721.060326,-4652.99692,5190.708432116793,50,0.0062961354754667,0.0123751628310898,0.0,0.0148719062092922,0.8409683022145028,0.9140251845419018,0.2379504993486756,0.0,0.2321527256937591,158,2026-03-11T07:32:53.868260+00:00,Realist Capital,0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,1.6865675012073802,,0.9701598910140082,0.1,49228.793621,0.0,True,False,False,32.0,49839.518576,13.0,49839.518576,66.0,49839.518576,47.0,49839.518576,58.0,0.0,0.514,0.5020325203252033,0.324,0.2827768206930836,185
Growi HF-2,0x9b5b1931fa5838a891973f9877c7648c93ee80cc,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,326096.805074,0.1493976913986743,,2025-03-15T15:39:04.467000+00:00,False,False,-37.597301,2925.7467,4009.919758,184923.445074,-21840.674154999982,38110.554764524655,51,0.0302865827181936,0.004776378636561,0.0,0.004776378636561,0.9319366044290056,0.9786148501953972,0.0585649153278332,0.0,0.231648196028895,160,2026-03-11T07:32:53.868260+00:00,Growi HF-2,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,0.13420935271422132,,0.39392057404752734,0.1,312835.562341,0.0,False,False,False,244.0,325689.141349,13.0,325689.141349,67.0,325689.141349,47.0,325689.141349,58.0,0.0,0.514,0.5020325203252033,0.324,0.2823984234444355,186
Elephant,0x9fddfea2aa964248603f8c387f7c1f5f12c52baa,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,2084.419201,0.5065152059999999,,2026-02-28T02:36:32.187000+00:00,False,False,3.173295,45.273966,84.419201,84.419201,0.0,11.580236785662906,48,0.0189969604863221,0.0504776378636561,0.0,0.1404689535388623,0.0877116804168475,0.2972210160660009,0.8256079027355623,0.0,0.1793670804879011,212,2026-03-11T07:32:53.868260+00:00,Elephant,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,0.506519316,,1.0,0.1,1038.318922,0.0,True,False,False,16.0,2084.419886,13.0,2084.419886,62.0,2084.419886,25.0,2084.419886,43.0,0.0,0.514,0.5020325203252033,0.714,0.2821875867886901,187
Alpaca,0x9aba18c4c84942d9efba740f3ceeddc296bb7f5a,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,2247.067994,1.4824079639999996,,2026-02-22T01:20:34.488000+00:00,False,False,0.645181,190.738618,247.067994,247.067994,-241.562409,138.1569534966569,49,0.007490230134607,0.0487407729049066,0.0,0.1107251411202779,0.5674120712114633,0.5797872340425532,0.5427160225792445,0.0,0.2285914123870051,167,2026-03-11T07:32:53.868260+00:00,Alpaca,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,1.479509604,,1.0,0.1,1223.388547,0.0,True,False,False,14.0,2246.584934,13.0,2246.584934,68.0,2246.584934,35.0,2246.584934,56.0,0.0,0.514,0.5020325203252033,0.344,0.28210583571301806,188
0xBTC脉冲,0x3e2bac5121499410c4020cca55c94e3afb141e0f,0xf1c02207947ca2777b7da4bca869f765de1b8634,21678.621687,1.1786696250265172,,2026-01-21T04:46:24.614000+00:00,False,False,165.034349,444.026094,1938.88561,1505.201687,-525.2846390000001,354.0739005096198,51,0.010204081632653,0.01769431176726,0.0,0.0626356925749023,0.6430742509769866,0.6950716456795484,0.0585649153278332,0.0,0.1777091639363676,213,2026-03-11T07:32:53.868260+00:00,0xBTC脉冲,0xf1c02207947ca2777b7da4bca869f765de1b8634,1.1786696250265172,,0.7552991978040412,0.1,21546.223824,0.0,True,False,False,74.0,21678.621687,13.0,21678.621687,65.0,21678.621687,46.0,21678.621687,43.0,0.0,0.514,0.5020325203252033,0.714,0.28094414937504,189
SamadiCapital,0x0e9552677d5015bc06bb185e14baaa1acdfac7af,0x951a8c598ee7aeb291f3024ca65c34264de4d202,1120.341548,0.3442278725553209,,2026-02-21T14:20:38.398000+00:00,False,False,0.0,0.0,31.241548,31.241548,-103.661306,53.709257066940815,48,0.0230134607034303,0.0605731654363873,0.0,0.1684759009986973,0.4890360399478941,0.4757924446374294,0.8256079027355623,0.0,0.2596699463150831,120,2026-03-11T07:32:53.868260+00:00,SamadiCapital,0x951a8c598ee7aeb291f3024ca65c34264de4d202,0.3442278725553209,,0.08160507118615135,0.1,0.0,0.0,True,False,False,12.0,1120.341548,13.0,1120.341548,64.0,1120.341548,33.0,1120.341548,50.0,,0.514,0.0,0.446,0.2804724597363123,190
Hyperliquid BULL,0xcf7955f438b02ad8cc389b95fcd0251a920ec8e2,0x4059ca49c12216df54649fda1484acb99e0e1704,2600.440006,0.3372180137646281,,2024-12-22T18:13:19.897000+00:00,False,False,4.152997,-55.777788,74.093172,874.900006,-851.202396,386.9066015437715,49,0.0235562310030395,0.0458098132870169,0.0,0.0740338688666956,0.6921406860616587,0.7044072948328267,0.5427160225792445,0.0,0.2516418801563178,126,2026-03-11T07:32:53.868260+00:00,Hyperliquid BULL,0x4059ca49c12216df54649fda1484acb99e0e1704,0.3751628600773014,,0.6892347790433668,0.1,2306.553706,0.0,True,False,False,225.0,2608.777206,13.0,2608.777206,61.0,2608.777206,44.0,2608.777206,68.0,0.0,0.514,0.5020325203252033,0.15,0.27999368654000256,191
Delta_01,0x3005fade4c0df5e1cd187d7062da359416f0eb8e,0x43c63ea7775a4f7ee93fcdd096f4ff92a9fe4054,548387.772715,0.023236616713041,,2024-08-25T14:17:00.047000+00:00,False,False,4648.008493,42621.172465,1059.837454,463957.622715,-241136.21053700004,136408.17044677283,50,0.0396222318714719,0.003365175857577,0.0,0.0022796352583586,0.9880590534085976,0.991858445505862,0.2379504993486756,0.0,0.2621555875735207,116,2026-03-11T07:32:53.868260+00:00,Delta_01,0x43c63ea7775a4f7ee93fcdd096f4ff92a9fe4054,-0.0030290795685577604,,0.23160165664637616,0.1,471747.384973,0.0,False,True,False,230.0,545670.035395,13.0,545670.035395,65.0,545670.035395,46.0,545670.035395,83.0,0.0,0.514,0.5020325203252033,0.056,0.27847896710290476,192
Wild Money,0xc71f5a493b937e4b1798b86510630336a6dfd804,0xfdd97214861228f522ca1368db172f0f4a92e3fc,2898.353025,1.5363062089870978,,2025-09-20T20:08:34.334000+00:00,False,False,142.748484,-34.413062,328.949248,670.443025,-134.464433,113.61688265519022,52,0.0072731220147633,0.0439643942683456,0.0,0.080547112462006,0.5125922709509335,0.5554711246200608,0.0092813721233174,0.0,0.1504028835905735,234,2026-03-11T07:32:53.868260+00:00,Wild Money,0xfdd97214861228f522ca1368db172f0f4a92e3fc,1.4978125316268653,,0.24205222359251913,0.1,2476.976889,0.0,True,False,False,97.0,2890.110875,14.0,2890.110875,63.0,2890.110875,45.0,2890.110875,39.0,0.0,0.514,0.5020325203252033,0.878,0.27686443911569436,193
Gucky_1coin_1dot5x,0xd2f03635901956b950737bbf02463dfad9f2e9e1,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,105761.276629,1.125264562259146,,2025-01-17T18:13:07.058000+00:00,False,False,303.856561,1852.511015,9067.201357,56345.326629,-11553.971959000002,10186.944459688895,50,0.0104211897524967,0.0083586626139817,0.0,0.0109639600521059,0.903061224489796,0.9420321320017369,0.2379504993486756,0.0,0.2423938143922946,139,2026-03-11T07:32:53.868260+00:00,Gucky_1coin_1dot5x,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,1.1207673171200128,,0.05000036389241791,0.1,79299.487401,0.0,True,True,False,182.0,105725.038549,14.0,105725.038549,63.0,105725.038549,45.0,105725.038549,65.0,0.0,0.514,0.5020325203252033,0.184,0.27645763721698524,194
Relative Value Strategies,0x131398cf559514af8531ce246de9817decb4bd90,0x12821099227acb6c7ba9f87716b50285276e411b,10047.459112,0.0569509343999999,,2026-02-15T06:48:43.505000+00:00,False,False,10.375694,16.489633,47.459112,47.459112,-60.116271999999995,30.202130241013695,50,0.0356057316543638,0.0250759878419452,0.0,0.1583803734259661,0.4210811984368215,0.4104429005644811,0.2379504993486756,0.0,0.1709899143409781,218,2026-03-11T07:32:53.868260+00:00,Relative Value Strategies,0x12821099227acb6c7ba9f87716b50285276e411b,0.05695093439999999,,1.0,0.1,9947.459112,0.0,True,False,False,181.0,10047.459112,13.0,10047.459112,64.0,10047.459112,40.0,10047.459112,43.0,0.0,0.514,0.5020325203252033,0.714,0.2759047121784978,195
Hindenburg Short Alpha,0x161acffcd4b9a6c482c53c4b1a856e21a05f89f2,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,8351.830573,0.2473692929361971,,2025-01-20T12:04:52.069000+00:00,False,False,195.219042,278.258172,168.688179,2589.950573,-3213.101904000001,1724.9479524670635,50,0.0264871906209292,0.0276812852800694,0.0,0.052540165002171,0.8114415979157621,0.8425966131133305,0.2379504993486756,0.0,0.2379134922827932,147,2026-03-11T07:32:53.868260+00:00,Hindenburg Short Alpha,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,0.18040923803091283,,0.9299884687738275,0.1,6414.237011,0.0,True,False,False,38.0,8306.168601,13.0,8306.168601,64.0,8306.168601,46.0,8306.168601,64.0,0.0,0.514,0.5020325203252033,0.21,0.2756973956348592,196
Abstract Mainnet Test Vault,0xcea8462fa124a2a8e19167759b2f0b20d8d2c0a6,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,5928.512672,0.0852983261975568,,2025-03-03T10:19:23.930000+00:00,False,False,0.001255,-70.704863,41.843585,573.512672,-1160.623754,370.4209557580862,50,0.0341945288753799,0.0330004342162396,0.0,0.0855405992184107,0.7263352149370387,0.6997394702561875,0.2379504993486756,0.0,0.2236608376426005,180,2026-03-11T07:32:53.868260+00:00,Abstract Mainnet Test Vault,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,0.10862338116000167,,0.05744026633318987,0.1,3174.349612,0.0,True,False,False,61.0,5939.954912,12.0,5939.954912,62.0,5939.954912,44.0,5939.954912,59.0,0.0,0.514,0.5020325203252033,0.312,0.2752079046547146,197
BTC AI On-chain Model Long/Short Low Risk ,0x0821e27dd0552a4b47ff3abaa3b57ae765201413,0xbe358d3808c6efec1582625aa606834c6b783eab,1607.601257,0.860810056,,2026-03-03T22:18:55.615000+00:00,False,False,-0.002075,150.991681,107.601257,107.601257,-399.950459,114.82927730076614,49,0.0130264871906209,0.0557967867998263,0.0,0.1342813721233174,0.6146330872774641,0.5563395570994355,0.5427160225792445,0.0,0.2409542395294674,143,2026-03-11T07:32:53.868260+00:00,BTC AI On-chain Model Long/Short Low Risk ,0xbe358d3808c6efec1582625aa606834c6b783eab,0.7011896559999999,,1.0,0.1,60.038457,0.0,True,False,False,215.0,1587.648707,12.0,1587.648707,62.0,1587.648707,22.0,1587.648707,66.0,0.0,0.514,0.5020325203252033,0.172,0.2741779560698648,198
69 Jump Street,0xa844d7ac9fa3424c4fd38a25baa23e460ec3e802,0x84803dc3df988d5493d9be2ee75e36f0043ee272,526787.473959,0.3311004825161009,,2025-01-17T04:56:19.488000+00:00,False,False,559.875077,2848.775948,16892.014324,145126.313959,-71072.22360900001,32645.56851566999,51,0.023881893182805,0.0035822839774207,0.0,0.0057533651758575,0.9698219713417282,0.9756838905775076,0.0585649153278332,0.0,0.2350701160541586,150,2026-03-11T07:32:53.868260+00:00,69 Jump Street,0x84803dc3df988d5493d9be2ee75e36f0043ee272,0.32739134701072703,,0.6241813944278566,0.1,389282.805733,0.0,True,False,False,18.0,526598.242069,14.0,526598.242069,60.0,526598.242069,45.0,526598.242069,64.0,0.0,0.514,0.5020325203252033,0.21,0.2735648634633832,199
The Wick Busters,0x1cddd9825008192d74357867e0712ce1d39acb18,0x30c660b95574c4f2ec5bce8b1338483f66b28b77,1158.774307,0.1990558479411567,,2025-12-10T14:41:13.714000+00:00,False,False,3.618254,1.99394,22.922962,163.364307,-39.932658,38.3097060574265,50,0.0280069474598349,0.0601389491966999,0.0,0.1224489795918367,0.3960052105948762,0.4359531046461137,0.2379504993486756,0.0,0.1671683180041842,220,2026-03-11T07:32:53.868260+00:00,The Wick Busters,0x30c660b95574c4f2ec5bce8b1338483f66b28b77,0.18954199946885497,,0.9999999982522277,0.1,339.903307,0.0,True,False,False,192.0,1157.678707,13.0,1157.678707,64.0,1157.678707,46.0,1157.678707,43.0,0.0,0.514,0.5020325203252033,0.714,0.2730385149259024,200
COPE AND SEETHE HEDGE FUND INU,0x18117bdae1396d2e7cb9c57193c46da096e217dc,0xc656523bb3324b11eb83f431f467468bddf88eb5,5979.980128,1.7789145597853429,,2026-02-22T10:52:14.836000+00:00,False,False,25.31461,346.573105,1591.150128,1591.150128,-1536.3336780000002,621.3921330832173,51,0.0058619192357794,0.032783326096396,0.0,0.0604646113764654,0.7516283108988276,0.7510855405992184,0.0585649153278332,0.0,0.1992102692140686,200,2026-03-11T07:32:53.868260+00:00,COPE AND SEETHE HEDGE FUND INU,0xc656523bb3324b11eb83f431f467468bddf88eb5,1.8101474179663484,,0.7681526975698816,0.1,4492.369543,0.0,True,False,False,25.0,6007.916358,13.0,6007.916358,62.0,6007.916358,34.0,6007.916358,49.0,0.0,0.514,0.5020325203252033,0.468,0.2724699783333157,201
emas,0x8d4b1f07c630d7cc1d0ea0bf519c61f2885f46a5,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,2541.756163,0.1965608030666063,,2024-10-24T14:43:41.436000+00:00,False,False,9.284008,78.984228,67.49555,484.826163,-3226.3912149999996,1115.373303103916,50,0.0284411636995223,0.0461354754667824,0.0,0.0917281806339557,0.8120929222752931,0.8041684759009987,0.2379504993486756,0.0,0.2476340149212489,132,2026-03-11T07:32:53.868260+00:00,emas,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,0.22088535005843346,,0.9763628909925718,0.1,1983.3759,0.0,True,False,False,27.0,2550.108788,13.0,2550.108788,66.0,2550.108788,47.0,2550.108788,76.0,0.0,0.514,0.5020325203252033,0.084,0.2703877876137009,202
Snipe trading Bear market ,0x152a8bfb92d3ee5fa0c89321695d1fd385085f90,0x9ab020fd91d6909e3d0cbf6c078f8b8163836c06,11272.111217,1.5960476493293123,,2026-02-06T00:43:32.006000+00:00,False,False,-172.073184,2.662628,1331.91696,1271.031217,-405.16986700000007,260.59728038220845,50,0.0067303517151541,0.0239904472427268,0.0,0.0663265306122449,0.6159357359965263,0.6576204950065132,0.2379504993486756,0.0,0.1923257213910709,207,2026-03-11T07:32:53.868260+00:00,Snipe trading Bear market ,0x9ab020fd91d6909e3d0cbf6c078f8b8163836c06,1.5602618167730777,,0.9999999999378933,0.1,10149.87988,0.0,True,False,False,37.0,11242.247599,13.0,11242.247599,64.0,11242.247599,46.0,11242.247599,48.0,0.0,0.514,0.5020325203252033,0.488,0.2693065674660674,203
